national_inv,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
4.0,0.0,37.0,62.0,107.0,10.0,38.0,80.0,107.0,0.0,0.0,6.0,0.48,0.53,0.0,0.0,0.0,0.0,1.0,0.0,1.0
33.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,-99.0,-99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
53.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,0.43,0.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0
410.0,16.0,512.0,899.0,1286.0,153.0,482.0,951.0,1378.0,169.0,0.0,0.0,0.82,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,3.0,5.0,6.0,1.0,2.0,4.0,8.0,0.0,0.0,0.0,0.97,0.98,0.0,0.0,0.0,1.0,1.0,0.0,1.0
76.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,28.0,0.0,0.0,0.0,0.72,0.63,0.0,0.0,0.0,1.0,1.0,0.0,0.0
236.0,0.0,0.0,0.0,60.0,14.0,141.0,154.0,177.0,0.0,0.0,0.0,0.73,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0
425.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.35,0.68,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,0.99,0.92,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,5.0,9.0,12.0,1.0,3.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.35,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25.0,0.0,0.0,0.0,22.0,2.0,10.0,25.0,36.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,25.0,2.0,0.0,0.0,-99.0,-99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-2.0,0.0,32.0,50.0,70.0,6.0,19.0,28.0,43.0,0.0,0.0,0.0,0.91,0.88,2.0,0.0,0.0,1.0,1.0,0.0,1.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.81,0.82,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
87.0,0.0,0.0,45.0,45.0,7.0,31.0,64.0,100.0,20.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,30.0,46.0,66.0,2.0,17.0,20.0,34.0,11.0,0.0,0.0,0.43,0.46,0.0,0.0,0.0,0.0,1.0,0.0,1.0
25.0,7.0,22.0,46.0,78.0,15.0,30.0,51.0,82.0,30.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,5.0,5.0,5.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.91,0.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,35.0,49.0,63.0,10.0,19.0,36.0,60.0,4.0,0.0,0.0,0.95,0.89,0.0,0.0,0.0,0.0,1.0,0.0,1.0
205.0,0.0,0.0,0.0,0.0,3.0,5.0,10.0,14.0,1.0,0.0,0.0,-99.0,-99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,2.0,6.0,8.0,0.0,2.0,5.0,9.0,0.0,0.0,0.0,0.91,0.86,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,3.0,4.0,6.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,0.62,0.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.0,1.0,0.0,0.0,0.0,1.0,7.0,17.0,25.0,4.0,0.0,0.0,0.96,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-99.0,-99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,3.0,3.0,3.0,1.0,15.0,16.0,17.0,0.0,0.0,0.0,0.37,0.36,0.0,0.0,0.0,0.0,1.0,0.0,1.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,576.0,1024.0,1344.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.97,0.97,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9.0,0.0,40.0,60.0,100.0,5.0,32.0,71.0,104.0,13.0,0.0,0.0,0.95,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40.0,0.0,40.0,60.0,80.0,14.0,39.0,59.0,69.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,4.0,6.0,8.0,0.0,10.0,11.0,12.0,0.0,0.0,0.0,0.7,0.66,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,48.0,72.0,96.0,17.0,40.0,64.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,6.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.96,0.96,0.0,0.0,0.0,0.0,1.0,0.0,1.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-99.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.68,0.64,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,6.0,8.0,12.0,2.0,5.0,6.0,7.0,0.0,0.0,0.0,0.97,0.97,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,138.0,184.0,184.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3.0,0.0,6.0,12.0,15.0,3.0,10.0,25.0,38.0,0.0,0.0,0.0,0.96,0.88,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4000.0,1475.0,9632.0,15652.0,20468.0,1831.0,4568.0,10071.0,18276.0,1748.0,0.0,0.0,0.98,0.99,31.0,0.0,0.0,0.0,1.0,0.0,0.0
23.0,0.0,12.0,24.0,36.0,7.0,25.0,39.0,48.0,0.0,0.0,0.0,0.95,0.77,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,48.0,83.0,125.0,12.0,29.0,44.0,54.0,0.0,0.0,0.0,0.99,0.98,0.0,1.0,0.0,0.0,1.0,0.0,1.0
17.0,0.0,29.0,56.0,83.0,2.0,24.0,47.0,66.0,19.0,0.0,0.0,0.78,0.78,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,0.0,8.0,22.0,36.0,4.0,11.0,20.0,30.0,3.0,0.0,0.0,0.87,0.89,0.0,0.0,0.0,0.0,1.0,0.0,1.0
162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-99.0,-99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
98.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.87,0.72,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.58,0.58,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,8.0,8.0,8.0,1.0,3.0,8.0,11.0,15.0,0.0,0.0,0.79,0.78,0.0,0.0,0.0,0.0,1.0,0.0,1.0
201.0,0.0,0.0,0.0,0.0,8.0,37.0,75.0,125.0,5.0,0.0,0.0,0.97,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,12.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.9,0.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0
187.0,13.0,560.0,920.0,1280.0,148.0,440.0,872.0,1324.0,142.0,0.0,40.0,0.82,0.82,8.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.66,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,4.0,6.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.56,0.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.38,0.41,0.0,1.0,0.0,0.0,1.0,0.0,1.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.79,0.86,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,7.0,10.0,14.0,0.0,3.0,8.0,9.0,0.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,3.0,7.0,11.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20.0,20.0,0.0,0.0,10.0,0.0,10.0,20.0,25.0,0.0,0.0,0.0,0.91,0.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0
148.0,0.0,91.0,273.0,429.0,35.0,140.0,311.0,462.0,57.0,0.0,0.0,0.99,0.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.0,1.0,5.0,11.0,11.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,12.0,0.0,0.0,0.0,1.0,0.99,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,104.0,104.0,104.0,0.0,8.0,12.0,12.0,0.0,0.0,0.0,0.7,0.73,8.0,1.0,0.0,0.0,1.0,0.0,1.0
9.0,0.0,6.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.78,0.0,1.0,0.0,0.0,1.0,0.0,0.0
13.0,0.0,33.0,58.0,73.0,2.0,18.0,32.0,57.0,17.0,0.0,0.0,0.77,0.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.0,0.0,0.0,7.0,14.0,3.0,10.0,19.0,34.0,3.0,0.0,0.0,0.95,0.97,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,4.0,6.0,10.0,0.0,4.0,6.0,7.0,0.0,0.0,0.0,0.78,0.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,0.0,0.0,6.0,9.0,0.0,4.0,11.0,17.0,4.0,0.0,0.0,0.88,0.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,193.0,313.0,433.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.44,0.62,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,10.0,16.0,22.0,7.0,20.0,24.0,24.0,1.0,0.0,0.0,0.68,0.65,0.0,0.0,0.0,0.0,1.0,0.0,1.0
390.0,0.0,1500.0,1500.0,2100.0,1215.0,1256.0,1270.0,13298.0,204.0,0.0,0.0,0.64,0.68,0.0,0.0,0.0,1.0,1.0,0.0,1.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,10.0,10.0,10.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.99,0.99,0.0,1.0,0.0,0.0,1.0,0.0,1.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.37,0.34,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,3.0,12.0,16.0,3.0,6.0,12.0,18.0,3.0,0.0,0.0,0.68,0.66,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,115.0,194.0,194.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.98,0.98,0.0,1.0,0.0,0.0,1.0,0.0,1.0
275.0,84.0,180.0,390.0,630.0,73.0,249.0,475.0,651.0,72.0,0.0,51.0,0.78,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17313.0,0.0,0.0,0.0,0.0,7.0,46.0,82.0,125.0,118.0,0.0,0.0,-99.0,-99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.89,0.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
53.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,0.79,0.87,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,535.0,535.0,535.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.41,0.47,0.0,1.0,0.0,0.0,1.0,0.0,1.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.78,0.0,1.0,0.0,1.0,1.0,0.0,1.0
11.0,0.0,26.0,54.0,74.0,6.0,14.0,28.0,64.0,7.0,0.0,0.0,0.91,0.85,0.0,0.0,0.0,0.0,1.0,0.0,1.0
46.0,8.0,40.0,64.0,116.0,29.0,62.0,110.0,172.0,14.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.68,0.66,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.68,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
112.0,75.0,162.0,291.0,377.0,44.0,183.0,361.0,510.0,35.0,0.0,0.0,0.88,0.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.7,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,8.0,8.0,8.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.51,0.47,0.0,0.0,0.0,0.0,1.0,0.0,1.0
39.0,0.0,36.0,90.0,144.0,20.0,68.0,108.0,162.0,0.0,0.0,0.0,0.94,0.91,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,2.0,36.0,55.0,77.0,9.0,30.0,52.0,75.0,2.0,0.0,0.0,0.83,0.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,0.0,3.0,6.0,9.0,2.0,7.0,9.0,15.0,0.0,0.0,0.0,0.86,0.77,0.0,0.0,0.0,0.0,1.0,0.0,1.0
12.0,0.0,400.0,800.0,1000.0,97.0,246.0,367.0,682.0,0.0,0.0,0.0,0.85,0.87,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6.0,0.0,21.0,35.0,47.0,5.0,22.0,48.0,69.0,2.0,0.0,0.0,0.96,0.96,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,10.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.78,0.0,1.0,0.0,1.0,1.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.81,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8.0,1.0,10.0,21.0,21.0,2.0,8.0,9.0,16.0,0.0,0.0,0.0,0.95,0.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,15.0,25.0,35.0,6.0,11.0,26.0,34.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,10.0,10.0,10.0,2.0,11.0,17.0,19.0,0.0,0.0,0.0,0.68,0.66,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0,14.0,0.0,0.0,-99.0,-99.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,5.0,5.0,5.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.42,0.36,0.0,1.0,0.0,0.0,1.0,0.0,1.0
9.0,4.0,12.0,27.0,42.0,3.0,30.0,48.0,67.0,4.0,0.0,0.0,0.99,0.97,0.0,0.0,0.0,0.0,1.0,0.0,1.0
12.0,0.0,204.0,360.0,420.0,56.0,136.0,302.0,365.0,57.0,0.0,0.0,0.09,0.09,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1.0,0.0,4.0,7.0,11.0,2.0,5.0,11.0,11.0,1.0,0.0,0.0,0.5,0.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,3.0,4.0,2.0,3.0,4.0,5.0,1.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,120.0,180.0,240.0,0.0,0.0,1.0,1.0,0.0,0.0,80.0,0.82,0.83,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8.0,0.0,12.0,24.0,36.0,10.0,18.0,35.0,45.0,0.0,0.0,0.0,0.82,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,1.0,2.0,4.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.79,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,7.0,7.0,7.0,0.0,0.0,6.0,8.0,0.0,0.0,3.0,0.78,0.78,0.0,0.0,0.0,1.0,1.0,0.0,1.0
265.0,798.0,1633.0,3034.0,4420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,14.0,22.0,28.0,2.0,7.0,13.0,18.0,2.0,0.0,0.0,0.68,0.66,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,18.0,28.0,38.0,9.0,15.0,24.0,36.0,1.0,0.0,0.0,0.98,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,2.0,3.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.51,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0
492.0,92.0,750.0,1680.0,2850.0,260.0,940.0,2032.0,2714.0,243.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
502.0,32.0,1050.0,1530.0,2010.0,291.0,841.0,1781.0,2849.0,136.0,0.0,0.0,0.98,0.98,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1175.0,434.0,305.0,984.0,1520.0,186.0,538.0,1254.0,1848.0,210.0,0.0,0.0,0.85,0.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.73,0.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0,0.0,0.0,0.0,0.0,11.0,18.0,39.0,64.0,1.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,16.0,16.0,16.0,1.0,2.0,7.0,8.0,0.0,0.0,0.0,0.98,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1452.0,325.0,912.0,2064.0,3024.0,789.0,2163.0,4618.0,6773.0,85.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.0,3.0,71.0,103.0,134.0,25.0,61.0,95.0,138.0,20.0,0.0,0.0,0.99,0.86,0.0,0.0,0.0,0.0,1.0,0.0,1.0
123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.86,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,16.0,27.0,49.0,2.0,7.0,13.0,16.0,0.0,0.0,0.0,0.42,0.36,0.0,0.0,0.0,0.0,1.0,0.0,1.0
194.0,0.0,84.0,84.0,84.0,8.0,15.0,76.0,90.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.0,0.0,0.0,0.0,0.0,1.0,10.0,12.0,15.0,6.0,0.0,0.0,-99.0,-99.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
10.0,0.0,20.0,40.0,60.0,3.0,16.0,39.0,53.0,1.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.0,0.0,108.0,158.0,238.0,23.0,76.0,155.0,195.0,10.0,0.0,0.0,0.44,0.44,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,3.0,4.0,6.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.83,0.91,0.0,0.0,0.0,0.0,1.0,0.0,1.0
81.0,28.0,37.0,103.0,158.0,14.0,51.0,130.0,215.0,40.0,0.0,0.0,0.85,0.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.0,0.0,19.0,28.0,37.0,1.0,8.0,10.0,10.0,5.0,0.0,2.0,0.68,0.59,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,4.0,8.0,10.0,3.0,9.0,13.0,19.0,2.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,5.0,9.0,11.0,1.0,6.0,9.0,13.0,1.0,0.0,2.0,0.73,0.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,4.0,5.0,7.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.85,0.64,0.0,0.0,0.0,1.0,1.0,0.0,1.0
134.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,0.0,34.0,94.0,154.0,11.0,53.0,102.0,176.0,0.0,0.0,34.0,0.94,0.97,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,7.0,0.0,0.0,0.0,0.85,0.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0
497.0,0.0,0.0,0.0,0.0,7.0,92.0,448.0,570.0,30.0,0.0,0.0,0.93,0.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.77,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,0.0,9.0,13.0,21.0,7.0,17.0,28.0,38.0,6.0,0.0,0.0,0.66,0.87,0.0,0.0,0.0,0.0,1.0,0.0,1.0
